,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2014-07-18 20:00:00,0.192612513659,0.30288038988,0.435577879578,0.0702568693619,0.105970712791,0.533240254514,0.0,-55223.801421,185511.840409,185511.840409,0.27788038988,1.4238593339,0.123784102712,185511.840409,185511.840409,1,-0.0600244281423,1.00257399868,1.4238593339,[],2014-07-18 20:00:00+00:00,2014-07,2014-07-18 13:31:00+00:00,2632.497469,130288.038988,"[{'amount': 2051, 'last_sale_price': 90.44945899999999, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0206218816487,2.62274861237,0,0,0,5.78871236516,-55223.801421,182879.34294,182879.34294,137,[],0.025
2014-07-21 20:00:00,0.192327574832,0.29325416495,0.420730419799,0.067773605259,0.105652885453,0.536898764215,0.0,-55223.801421,184549.217916,184549.217916,0.26835416495,1.427014294,0.120138578654,184549.217916,184549.217916,1,-0.0600244281423,1.00257399868,1.427014294,[],2014-07-21 20:00:00+00:00,2014-07,2014-07-21 13:31:00+00:00,-962.622493,129325.416495,"[{'amount': 2051, 'last_sale_price': 89.98011600000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00738841800427,2.5374501133,0,0,0,5.575898496,-55223.801421,185511.840409,185511.840409,138,[],0.0249
2014-07-22 20:00:00,0.192093665127,0.30857757564,0.433565654332,0.0731297177481,0.105445075039,0.542414523883,0.0,-55223.801421,186081.558985,186081.558985,0.28377757564,1.4220139673,0.123736061959,186081.558985,186081.558985,1,-0.0600244281423,1.00257399868,1.4220139673,[],2014-07-22 20:00:00+00:00,2014-07,2014-07-22 13:31:00+00:00,1532.341069,130857.757564,"[{'amount': 2051, 'last_sale_price': 90.727234999999993, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0118487232481,2.63408904094,0,0,0,5.80212582217,-55223.801421,184549.217916,184549.217916,139,[],0.0248
2014-07-23 20:00:00,0.197101021913,0.35710181546,0.494570450124,0.0750124575976,0.105077936384,0.54928384366,0.0,-55223.801421,190933.982967,190933.982967,0.33230181546,1.4069245269,0.140496234552,190933.982967,190933.982967,1,-0.0600244281423,1.00257399868,1.4069245269,[],2014-07-23 20:00:00+00:00,2014-07,2014-07-23 13:31:00+00:00,4852.423982,135710.181546,"[{'amount': 2051, 'last_sale_price': 93.093117000000007, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0370816684645,2.8874766279,0,0,0,6.5494920511,-55223.801421,186081.558985,186081.558985,140,[],0.0248
2014-07-24 20:00:00,0.196491026473,0.35395847337,0.486438941822,0.0755372309144,0.104702007222,0.5493212452,0.0,-55223.801421,190619.648758,190619.648758,0.32875847337,1.40786924051,0.138302620801,190619.648758,190619.648758,1,-0.0600244281423,1.00257399868,1.40786924051,[],2014-07-24 20:00:00+00:00,2014-07,2014-07-24 13:31:00+00:00,-314.334209,135395.847337,"[{'amount': 2051, 'last_sale_price': 92.939858000000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00231621684843,2.85483076727,0,0,0,6.47427832374,-55223.801421,190933.982967,190933.982967,141,[],0.0252
2014-07-25 20:00:00,0.196018779839,0.36653155459,0.505324560745,0.070321789075,0.104576620649,0.540561882913,0.0,-55223.801421,191876.95688,191876.95688,0.34173155459,1.40411654773,0.14546881563,191876.95688,191876.95688,1,-0.0600244281423,1.00257399868,1.40411654773,[],2014-07-25 20:00:00+00:00,2014-07,2014-07-25 13:31:00+00:00,1257.308122,136653.155459,"[{'amount': 2051, 'last_sale_price': 93.552880000000002, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00928616458133,2.92562762734,0,0,0,6.64231735302,-55223.801421,190619.648758,190619.648758,142,[],0.0248
2014-07-28 20:00:00,0.196646901066,0.393052851,0.535792029891,0.070630207351,0.104208123117,0.539968100431,0.0,-55223.801421,194529.086521,194529.086521,0.368052851,1.39642287356,0.154859405936,194529.086521,194529.086521,1,-0.0600244281423,1.00257399868,1.39642287356,[],2014-07-28 20:00:00+00:00,2014-07,2014-07-28 13:31:00+00:00,2652.129641,139305.2851,"[{'amount': 2051, 'last_sale_price': 94.845970999999992, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0194077453396,3.06981030898,0,0,0,7.01657844226,-55223.801421,191876.95688,191876.95688,143,[],0.025
2014-07-29 20:00:00,0.196539703304,0.38047979029,0.519728089143,0.0657826218846,0.104055804994,0.547041722418,0.0,-55223.801421,193271.78045,193271.78045,0.35577979029,1.40003339281,0.151620914069,193271.78045,193271.78045,1,-0.0600244281423,1.00257399868,1.40003339281,[],2014-07-29 20:00:00+00:00,2014-07,2014-07-29 13:31:00+00:00,-1257.306071,138047.979029,"[{'amount': 2051, 'last_sale_price': 94.232950000000002, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00902554465251,2.96979097621,0,0,0,6.74287536797,-55223.801421,194529.086521,194529.086521,144,[],0.0247
2014-07-30 20:00:00,0.195994638517,0.37596141678,0.510356879859,0.0658475415977,0.103695231721,0.547391430544,0.0,-55223.801421,192819.943099,192819.943099,0.35026141678,1.40134701996,0.149118849792,192819.943099,192819.943099,1,-0.0600244281423,1.00257399868,1.40134701996,[],2014-07-30 20:00:00+00:00,2014-07,2014-07-30 13:31:00+00:00,-451.837351,137596.141678,"[{'amount': 2051, 'last_sale_price': 94.012648999999996, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00327304574959,2.92848887049,0,0,0,6.6453347432,-55223.801421,193271.78045,193271.78045,145,[],0.0257
2014-07-31 20:00:00,0.20182196197,0.32586549566,0.456028689447,0.0445314006297,0.106775964771,0.632529162581,0.0,-55223.801421,187810.350987,187810.350987,0.30006549566,1.41651133996,0.138289423142,187810.350987,187810.350987,1,-0.0600244281423,1.00257399868,1.41651133996,[],2014-07-31 20:00:00+00:00,2014-07,2014-07-31 13:31:00+00:00,-5009.592112,132586.549566,"[{'amount': 2051, 'last_sale_price': 91.570137000000003, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.036407940302,2.51308490765,0,0,0,5.15062338852,-55223.801421,192819.943099,192819.943099,146,[],0.0258
2014-08-01 20:00:00,0.201274914236,0.33627756124,0.469773805359,0.0415449585703,0.10649109719,0.628754536055,0.0,-55223.801421,188851.557545,188851.557545,0.31107756124,1.4132659488,0.143531984741,188851.557545,188851.557545,1,-0.0600244281423,1.00257399868,1.4132659488,[],2014-08-01 20:00:00+00:00,2014-08,2014-08-01 13:31:00+00:00,1041.206558,133627.756124,"[{'amount': 2051, 'last_sale_price': 92.077794999999995, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00785303306714,2.5696583201,0,0,0,5.27025319105,-55223.801421,187810.350987,187810.350987,147,[],0.0252
2014-08-04 20:00:00,0.201012377727,0.32566900986,0.446676832928,0.0490326590791,0.10650836343,0.613942680055,0.0,-55223.801421,187790.702407,187790.702407,0.30056900986,1.41657307375,0.133785421694,187790.702407,187790.702407,1,-0.0600244281423,1.00257399868,1.41657307375,[],2014-08-04 20:00:00+00:00,2014-08,2014-08-04 13:31:00+00:00,-1060.855138,132566.900986,"[{'amount': 2051, 'last_sale_price': 91.560556999999989, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00793888312407,2.48838185431,0,0,0,5.08576117753,-55223.801421,188851.557545,188851.557545,148,[],0.0251
2014-08-05 20:00:00,0.200669962617,0.31643577704,0.44166553327,0.0388722849353,0.10694659239,0.618082934216,0.0,-55223.801421,186867.379125,186867.379125,0.29153577704,1.4194948389,0.134830661181,186867.379125,186867.379125,1,-0.0600244281423,1.00257399868,1.4194948389,[],2014-08-05 20:00:00+00:00,2014-08,2014-08-05 13:31:00+00:00,-923.323282,131643.577704,"[{'amount': 2051, 'last_sale_price': 91.110375000000005, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00696496089999,2.41719719459,0,0,0,4.92749859321,-55223.801421,187790.702407,187790.702407,149,[],0.0249
2014-08-06 20:00:00,0.200073540279,0.31329243495,0.434682150699,0.0388885312294,0.106587651966,0.618244309865,0.0,-55223.801421,186553.044916,186553.044916,0.28839243495,1.42049889234,0.133017683044,186553.044916,186553.044916,1,-0.0600244281423,1.00257399868,1.42049889234,[],2014-08-06 20:00:00+00:00,2014-08,2014-08-06 13:31:00+00:00,-314.334209,131329.243495,"[{'amount': 2051, 'last_sale_price': 90.957115999999999, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00238776713974,2.38819033948,0,0,0,4.86773776238,-55223.801421,186867.379125,186867.379125,150,[],0.0249
2014-08-07 20:00:00,0.199423034801,0.31309516977,0.437366340921,0.0331158224029,0.106498726046,0.616905110802,0.0,-55223.801421,186533.318398,186533.318398,0.28879516977,1.42056206353,0.135486823558,186533.318398,186533.318398,1,-0.0600244281423,1.00257399868,1.42056206353,[],2014-08-07 20:00:00+00:00,2014-08,2014-08-07 13:31:00+00:00,-19.726518,131309.516977,"[{'amount': 2051, 'last_sale_price': 90.947497999999996, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.000150206591274,2.37885604107,0,0,0,4.84902084812,-55223.801421,186553.044916,186553.044916,151,[],0.0243
2014-08-08 20:00:00,0.198778725612,0.31822828951,0.42981063441,0.0450290969699,0.107136864597,0.608846891183,0.0,-55223.801421,187046.630372,187046.630372,0.29382828951,1.41892441439,0.130645766968,187046.630372,187046.630372,1,-0.0600244281423,1.00257399868,1.41892441439,[],2014-08-08 20:00:00+00:00,2014-08,2014-08-08 13:31:00+00:00,513.311974,131822.828951,"[{'amount': 2051, 'last_sale_price': 91.197772000000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00390917570803,2.40346972446,0,0,0,4.89950773275,-55223.801421,186533.318398,186533.318398,152,[],0.0244
2014-08-11 20:00:00,0.199297017938,0.34290721364,0.454620985632,0.0479127765796,0.106830024685,0.614262444988,0.0,-55223.801421,189514.522785,189514.522785,0.31850721364,1.41122574114,0.138218994091,189514.522785,189514.522785,1,-0.0600244281423,1.00257399868,1.41122574114,[],2014-08-11 20:00:00+00:00,2014-08,2014-08-11 13:31:00+00:00,2467.892413,134290.721364,"[{'amount': 2051, 'last_sale_price': 92.401034999999993, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0187212824413,2.53627024623,0,0,0,5.20072797318,-55223.801421,187046.630372,187046.630372,153,[],0.0244
2014-08-12 20:00:00,0.198666436835,0.34251241665,0.452808268308,0.0461977188929,0.106510004,0.614572185821,0.0,-55223.801421,189475.043086,189475.043086,0.31791241665,1.41134667163,0.138492899443,189475.043086,189475.043086,1,-0.0600244281423,1.00257399868,1.41134667163,[],2014-08-12 20:00:00+00:00,2014-08,2014-08-12 13:31:00+00:00,-39.479699,134251.241665,"[{'amount': 2051, 'last_sale_price': 92.381786000000005, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.000293986796697,2.52537749003,0,0,0,5.17881016082,-55223.801421,189514.522785,189514.522785,154,[],0.0246
2014-08-13 20:00:00,0.199160028446,0.36758615828,0.472498130778,0.0532147345745,0.106475963137,0.626265565856,0.0,-55223.801421,191982.417249,191982.417249,0.34328615828,1.40380491632,0.14411498425,191982.417249,191982.417249,1,-0.0600244281423,1.00257399868,1.40380491632,[],2014-08-13 20:00:00+00:00,2014-08,2014-08-13 13:31:00+00:00,2507.374163,136758.615828,"[{'amount': 2051, 'last_sale_price': 93.604298999999997, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0186767297785,2.65533036585,0,0,0,5.47652928148,-55223.801421,189475.043086,189475.043086,155,[],0.0243
2014-08-14 20:00:00,0.198527680518,0.37271942159,0.471182579413,0.057791809965,0.106252953172,0.625784369673,0.0,-55223.801421,192495.74358,192495.74358,0.34871942159,1.40229489401,0.143322882462,192495.74358,192495.74358,1,-0.0600244281423,1.00257399868,1.40229489401,[],2014-08-14 20:00:00+00:00,2014-08,2014-08-14 13:31:00+00:00,513.326331,137271.942159,"[{'amount': 2051, 'last_sale_price': 93.854579999999999, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00375352096021,2.67725426284,0,0,0,5.52194160757,-55223.801421,191982.417249,191982.417249,156,[],0.024
2014-08-15 20:00:00,0.19798355392,0.38219621066,0.479354926658,0.0577268902518,0.105913344556,0.625462183484,0.0,-55223.801421,193443.422487,193443.422487,0.35879621066,1.3995366287,0.146474265062,193443.422487,193443.422487,1,-0.0600244281423,1.00257399868,1.3995366287,[],2014-08-15 20:00:00+00:00,2014-08,2014-08-15 13:31:00+00:00,947.678907,138219.621066,"[{'amount': 2051, 'last_sale_price': 94.316637, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00690366066142,2.72348230489,0,0,0,5.61981893519,-55223.801421,192495.74358,192495.74358,157,[],0.0234
2014-08-18 20:00:00,0.198225098801,0.40549312997,0.49348497248,0.0667510690565,0.106076279782,0.636574086094,0.0,-55223.801421,195773.114418,195773.114418,0.38159312997,1.39291406157,0.150268491941,195773.114418,195773.114418,1,-0.0600244281423,1.00257399868,1.39291406157,[],2014-08-18 20:00:00+00:00,2014-08,2014-08-18 13:31:00+00:00,2329.691931,140549.312997,"[{'amount': 2051, 'last_sale_price': 95.452518000000012, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0168550015767,2.83856424789,0,0,0,5.88307978554,-55223.801421,193443.422487,193443.422487,158,[],0.0239
2014-08-19 20:00:00,0.198754034017,0.4325411642,0.514780957439,0.0720855201807,0.105896420405,0.645681696946,0.0,-55223.801421,198477.917841,198477.917841,0.4085411642,1.3854953896,0.156760893695,198477.917841,198477.917841,1,-0.0600244281423,1.00257399868,1.3854953896,[],2014-08-19 20:00:00+00:00,2014-08,2014-08-19 13:31:00+00:00,2704.803423,143254.11642,"[{'amount': 2051, 'last_sale_price': 96.771291000000005, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0192445154325,2.96666474416,0,0,0,6.18446032961,-55223.801421,195773.114418,195773.114418,159,[],0.024
2014-08-20 20:00:00,0.198140749722,0.43333090175,0.510016990375,0.0747419475216,0.105593255595,0.644800587166,0.0,-55223.801421,198556.891596,198556.891596,0.40903090175,1.38528298911,0.155216870108,198556.891596,198556.891596,1,-0.0600244281423,1.00257399868,1.38528298911,[],2014-08-20 20:00:00+00:00,2014-08,2014-08-20 13:31:00+00:00,78.973755,143333.090175,"[{'amount': 2051, 'last_sale_price': 96.809795999999992, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.000551284367762,2.96163020742,0,0,0,6.17423915618,-55223.801421,198477.917841,198477.917841,160,[],0.0243
2014-08-21 20:00:00,0.197539606632,0.43352837203,0.50425053421,0.0779123174969,0.105308374475,0.643476101032,0.0,-55223.801421,198576.638624,198576.638624,0.40942837203,1.38522991591,0.153198829005,198576.638624,198576.638624,1,-0.0600244281423,1.00257399868,1.38522991591,[],2014-08-21 20:00:00+00:00,2014-08,2014-08-21 13:31:00+00:00,19.747028,143352.837203,"[{'amount': 2051, 'last_sale_price': 96.819423999999998, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.000137770196512,2.95328333153,0,0,0,6.15731057797,-55223.801421,198556.891596,198556.891596,161,[],0.0241
2014-08-22 20:00:00,0.197170053725,0.44813826033,0.519380689535,0.0757644831831,0.105026400708,0.640162292741,0.0,-55223.801421,200037.627454,200037.627454,0.42413826033,1.381343432,0.15868325169,200037.627454,200037.627454,1,-0.0600244281423,1.00257399868,1.381343432,[],2014-08-22 20:00:00+00:00,2014-08,2014-08-22 13:31:00+00:00,1460.98883,144813.826033,"[{'amount': 2051, 'last_sale_price': 97.531754000000006, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0101915585244,3.02095970627,0,0,0,6.3061198158,-55223.801421,198576.638624,198576.638624,162,[],0.024
2014-08-25 20:00:00,0.196562151507,0.45248178609,0.51625530901,0.0809150058504,0.104839120541,0.638871554963,0.0,-55223.801421,200471.98003,200471.98003,0.42858178609,1.38020305624,0.157228916362,200471.98003,200471.98003,1,-0.0600244281423,1.00257399868,1.38020305624,[],2014-08-25 20:00:00+00:00,2014-08,2014-08-25 13:31:00+00:00,434.352576,145248.178609,"[{'amount': 2051, 'last_sale_price': 97.743530000000007, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00299938609385,3.035302679,0,0,0,6.33599065308,-55223.801421,200037.627454,200037.627454,163,[],0.0239
2014-08-26 20:00:00,0.196449718095,0.4396486996,0.498613022126,0.0820511351851,0.104519272177,0.63797456235,0.0,-55223.801421,199188.671381,199188.671381,0.4157486996,1.3835922016,0.151209920295,199188.671381,199188.671381,1,-0.0600244281423,1.00257399868,1.3835922016,[],2014-08-26 20:00:00+00:00,2014-08,2014-08-26 13:31:00+00:00,-1283.308649,143964.86996,"[{'amount': 2051, 'last_sale_price': 97.11783100000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00883528221345,2.94941374413,0,0,0,6.13044885174,-55223.801421,200471.98003,200471.98003,164,[],0.0239
2014-08-27 20:00:00,0.196691296004,0.46413017396,0.521634190004,0.0821052236748,0.104201629745,0.637019997567,0.0,-55223.801421,201636.818817,201636.818817,0.44043017396,1.37717822092,0.158643279184,201636.818817,201636.818817,1,-0.0600244281423,1.00257399868,1.37717822092,[],2014-08-27 20:00:00+00:00,2014-08,2014-08-27 13:31:00+00:00,2448.147436,146413.017396,"[{'amount': 2051, 'last_sale_price': 98.311467000000007, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0170051724194,3.05998009076,0,0,0,6.38747119295,-55223.801421,199188.671381,199188.671381,165,[],0.0237
2014-08-28 20:00:00,0.196096652067,0.46649940712,0.522606124105,0.080276572856,0.103920415435,0.636827706531,0.0,-55223.801421,201873.742133,201873.742133,0.44309940712,1.37656886292,0.159839855574,201873.742133,201873.742133,1,-0.0600244281423,1.00257399868,1.37656886292,[],2014-08-28 20:00:00+00:00,2014-08,2014-08-28 13:31:00+00:00,236.923316,146649.940712,"[{'amount': 2051, 'last_sale_price': 98.426982999999993, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00161818477765,3.06329676367,0,0,0,6.39435192567,-55223.801421,201636.818817,201636.818817,166,[],0.0234
2014-08-29 20:00:00,0.19550882843,0.47143520015,0.521406274999,0.0838635391687,0.103665391312,0.636500360601,0.0,-55223.801421,202367.321436,202367.321436,0.44793520015,1.37530569756,0.159374695221,202367.321436,202367.321436,1,-0.0600244281423,1.00257399868,1.37530569756,[],2014-08-29 20:00:00+00:00,2014-08,2014-08-29 13:31:00+00:00,493.579303,147143.520015,"[{'amount': 2051, 'last_sale_price': 98.667636000000002, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00336569725568,3.08008595713,0,0,0,6.42940354242,-55223.801421,201873.742133,201873.742133,167,[],0.0235
